"","gene_name","x","x.name","y","y.name","comparison","hit_annotation"
"3898","MED15",-0.208231944014422,"single_ko_vs_wt",0.0654724594393379,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3899","PPP1CA",-0.0819574595908747,"single_ko_vs_wt",-0.0626712602334045,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3900","GIGYF2",0.0697787030359862,"single_ko_vs_wt",0.154030987592968,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3901","S100A11",-0.281501752718956,"single_ko_vs_wt",0.303389302278436,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3902","IMPACT",0.0845586054250695,"single_ko_vs_wt",0.00663179237362144,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3903","CLASRP",-0.0893439859870142,"single_ko_vs_wt",-0.0867679169755924,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3904","TBC1D23",-0.0562603595880056,"single_ko_vs_wt",0.216942527379576,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3905","DRG2",0.0854537711178018,"single_ko_vs_wt",-0.0346799610868302,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3906","MOXD1",-0.0754579155536881,"single_ko_vs_wt",-0.1824450859549,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3907","CHURC1",-0.0741093109598836,"single_ko_vs_wt",0.0533295433469334,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3908","VPS13B",0.0649331195112381,"single_ko_vs_wt",-0.0264399279594372,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3909","ECSIT",-0.0779386504066082,"single_ko_vs_wt",0.00184337875045415,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3910","LRRFIP2",-0.218617433243704,"single_ko_vs_wt",-0.0794988105913319,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3911","DDX50",0.0552958413337379,"single_ko_vs_wt",0.0320254833134044,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3912","BCS1L",-0.0490777790753079,"single_ko_vs_wt",0.0121816259894736,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3913","DIP2A",0.0666701573984732,"single_ko_vs_wt",-0.176791724499225,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3914","AIMP2",-0.0909302549054694,"single_ko_vs_wt",0.0477449830963224,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3915","SAV1",0.0890817632063516,"single_ko_vs_wt",0.110022383903448,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3916","TRMT13",0.0591190276004738,"single_ko_vs_wt",0.00574766197476961,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3917","WDR60",-0.0691074796802589,"single_ko_vs_wt",0.17309729457552,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3918","PTEN",-0.0958525458863768,"single_ko_vs_wt",-0.0762467176954154,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3919","PPOX",0.128035286116337,"single_ko_vs_wt",0.215474169880423,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3920","BZW1",0.065987451696536,"single_ko_vs_wt",-0.134391812336386,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3921","VEZF1",0.0607523902969724,"single_ko_vs_wt",-0.138778977431144,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3922","MELK",0.0662534712652132,"single_ko_vs_wt",0.192987869275846,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3923","RNF138",0.0664608587771838,"single_ko_vs_wt",0.256986870916734,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3924","MAD2L1",0.0689921284166815,"single_ko_vs_wt",0.016223910279777,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3925","PLD2",0.070383805671451,"single_ko_vs_wt",0.107697770864373,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3926","AKAP9",0.0518411509765535,"single_ko_vs_wt",-0.00363884779803669,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3927","RPP14",-0.0751792855627293,"single_ko_vs_wt",-0.0205204506539971,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3928","BARD1",-0.0726688479083002,"single_ko_vs_wt",0.180253227386491,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3929","RPL37A",-0.0604027572793377,"single_ko_vs_wt",-0.0749190985564816,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3930","MRPL20",-0.0789086367419287,"single_ko_vs_wt",-0.112019546177304,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3931","SCPEP1",0.122796321891126,"single_ko_vs_wt",-0.189969807155915,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3932","PSME1",0.164333785027065,"single_ko_vs_wt",-0.292898702690923,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3933","CDC25C",-0.0498024672854207,"single_ko_vs_wt",-0.13639922580381,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3934","EMD",0.0693889720069123,"single_ko_vs_wt",0.0377889896741159,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3935","PTTG1",0.159303461214492,"single_ko_vs_wt",0.194160800224992,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3936","TRIM13",0.0700526875007412,"single_ko_vs_wt",0.0626419368248037,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3937","LSM10",0.0627474375912449,"single_ko_vs_wt",0.0850884399662171,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3938","DHRS13",-0.0897957646615986,"single_ko_vs_wt",-0.245722815256908,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3939","SERPINB12",-1.75137031822881,"single_ko_vs_wt",-1.82760154473785,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3940","KIAA0319L",0.0484418398122699,"single_ko_vs_wt",-0.0714392519496059,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3941","ZWINT",-0.192010940222559,"single_ko_vs_wt",-0.116838994340611,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3942","CSTB",0.103130379734019,"single_ko_vs_wt",0.0549010658788731,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3943","TIMM22",-0.092801919721385,"single_ko_vs_wt",0.099479601662086,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3944","TTYH3",-0.077231978890282,"single_ko_vs_wt",0.0590045739513485,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3945","TTC39C",0.0490474852393916,"single_ko_vs_wt",-0.0587670217224883,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3946","ATG2A",0.074160723209669,"single_ko_vs_wt",-0.0359787977789523,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3947","UBE2O",-0.0532667616521287,"single_ko_vs_wt",-0.0411171647154696,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3948","MAGED2",-0.0666370097657989,"single_ko_vs_wt",-0.0949663958633913,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3949","ZRANB2",0.0656913520404672,"single_ko_vs_wt",0.0351841187377708,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3950","THAP4",0.127148727750768,"single_ko_vs_wt",0.132923365034927,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3951","EIF2AK3",0.0976940012751832,"single_ko_vs_wt",0.0627475496566419,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3952","SEC31A",-0.0724166798188968,"single_ko_vs_wt",-0.0523032138560708,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3953","PPM1G",0.0552185442626616,"single_ko_vs_wt",0.0523478122904208,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3954","DOLPP1",0.0705574476193682,"single_ko_vs_wt",-0.0924792849359406,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3955","ARAF",0.0815606818877512,"single_ko_vs_wt",-0.0138836270710243,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3956","HCFC1",-0.0472210215091771,"single_ko_vs_wt",-0.0374514996873963,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3957","NAA50",-0.089820225782411,"single_ko_vs_wt",-0.00852882327322746,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3958","NAA35",0.0599655933504515,"single_ko_vs_wt",0.043586391406766,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3959","SUSD5",-0.0999448177920783,"single_ko_vs_wt",0.114478249700323,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3960","JADE1",0.0635617236562958,"single_ko_vs_wt",0.00831496866221926,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3961","RPS15A",-0.0725205147140144,"single_ko_vs_wt",-0.0839275536132718,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3962","TAB2",-0.0695352863358458,"single_ko_vs_wt",-0.133769261181403,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3963","CETN2",-0.228130586948204,"single_ko_vs_wt",-0.00983255501106228,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3964","PPP6R1",0.0714485873471489,"single_ko_vs_wt",-0.251025484062808,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3965","PBX3",-0.0762526878087613,"single_ko_vs_wt",0.165806073161555,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3966","TMEM214",0.0631388498413727,"single_ko_vs_wt",-0.0950177192097712,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3967","AADAT",-0.0990072430676179,"single_ko_vs_wt",-0.0495218923085226,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3968","FBXO45",-0.110284440508678,"single_ko_vs_wt",0.053999693266217,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3969","SGSM3",0.0909382070383451,"single_ko_vs_wt",0.141272687717688,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3970","OPA1",-0.0641633387106992,"single_ko_vs_wt",0.155835843348815,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3971","DFFA",-0.0804513583650177,"single_ko_vs_wt",0.0054294793956231,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3972","PRPF40A",0.0747742100685791,"single_ko_vs_wt",0.00228193197088444,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3973","RBM41",-0.0726576481413801,"single_ko_vs_wt",0.148490990988854,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3974","CHAC2",-0.0757007651468307,"single_ko_vs_wt",0.151575341409181,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3975","ASUN",0.0575254768286264,"single_ko_vs_wt",0.0924521687557274,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3976","ZNF281",0.0447484484768346,"single_ko_vs_wt",0.0292820339856199,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3977","ERO1A",-0.0604706375936424,"single_ko_vs_wt",-0.0568788791079058,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3978","TBX3",0.091767363749355,"single_ko_vs_wt",0.0586125420028516,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3979","POGK",0.0522857446264098,"single_ko_vs_wt",-0.0126710554153,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3980","RPS3A",-0.0670287467132304,"single_ko_vs_wt",-0.0790728169566357,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3981","ZBTB1",0.072225750429002,"single_ko_vs_wt",0.00104917236259894,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3982","PKN1",0.0516553276263103,"single_ko_vs_wt",0.043814660319871,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3983","KIFC1",0.0789299043969187,"single_ko_vs_wt",-0.0285302812666188,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3984","MSL3",0.117596241907322,"single_ko_vs_wt",0.143380079327308,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3985","RFX5",-0.190543820190545,"single_ko_vs_wt",0.0786007883681457,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3986","CASC3",0.0834140469752249,"single_ko_vs_wt",0.183999429693113,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3987","CCDC93",-0.0885880405060959,"single_ko_vs_wt",-0.137492257501787,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3988","ATF2",-0.142988017748159,"single_ko_vs_wt",-0.0226353266149886,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3989","CHAF1B",0.0540743219462776,"single_ko_vs_wt",0.251022428816398,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3990","ARID4B",0.0628021079204615,"single_ko_vs_wt",-0.0371574524137301,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3991","INTS7",-0.0540641257634249,"single_ko_vs_wt",0.261525276214449,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3992","PSMD6",-0.0523165980788285,"single_ko_vs_wt",0.0123292708779275,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3993","PARP16",0.0901060617281999,"single_ko_vs_wt",-0.0482561861663662,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3994","FAM49B",-0.0653471773525531,"single_ko_vs_wt",-0.0993077518339476,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3995","TRMU",0.0706081726727952,"single_ko_vs_wt",0.229358762298602,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3996","ZWILCH",0.0977669717505449,"single_ko_vs_wt",0.0111385841647653,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3997","SNAP29",-0.0746417356703901,"single_ko_vs_wt",0.171554751838297,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3998","RAD1",0.0581043039590092,"single_ko_vs_wt",0.0302501144416389,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"3999","EZH2",0.0504075395929213,"single_ko_vs_wt",0.0917021320527418,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4000","NOP9",-0.100636071134172,"single_ko_vs_wt",-0.0489357120371388,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4001","ZMYM2",0.0581778873453764,"single_ko_vs_wt",0.261133085019541,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4002","OGT",-0.0650877378894457,"single_ko_vs_wt",0.0249424854095999,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4003","TMEM168",0.156601376249395,"single_ko_vs_wt",-0.0985159766092067,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4004","FBXL8|J3QRK9",-0.0823024765260456,"single_ko_vs_wt",0.117015494155275,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4005","POP5",0.0774818605426724,"single_ko_vs_wt",0.0461830344146108,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4006","ZBTB7A",0.0866933292607861,"single_ko_vs_wt",0.142080087148084,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4007","MANF",-0.438557599009219,"single_ko_vs_wt",-0.385701697227098,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4008","RAC1",0.0635309912709054,"single_ko_vs_wt",-0.118083499515734,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4009","CNOT11",0.0533147120493851,"single_ko_vs_wt",-0.0638531661819322,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4010","COQ6",0.0630250791666427,"single_ko_vs_wt",0.0210927326560686,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4011","RPL36A",-0.0968194448439483,"single_ko_vs_wt",-0.0652381049065518,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4012","C12ORF65",-0.0993097145507384,"single_ko_vs_wt",-0.350987613096574,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4013","SCP2",0.10707768108955,"single_ko_vs_wt",-0.115179780734099,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4014","PBDC1",-0.0779195468389169,"single_ko_vs_wt",0.0381638866786425,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4015","CDC73",0.04551344014736,"single_ko_vs_wt",0.0778680916985444,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4016","TTI1",-0.0546900134355255,"single_ko_vs_wt",-0.102881671809804,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4017","EIF5A2",-0.0814529255249354,"single_ko_vs_wt",-0.0239476965878751,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4018","GPN1",0.0649759288302576,"single_ko_vs_wt",0.0273383182015827,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4019","CHMP4B",-0.324275780890325,"single_ko_vs_wt",-0.243608504922129,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4020","HNRNPH1",0.0650582830664383,"single_ko_vs_wt",0.041894539939868,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4021","TBC1D4",0.0664291111205983,"single_ko_vs_wt",-0.231079350804244,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4022","PIAS2",0.0537812889413694,"single_ko_vs_wt",0.0121087293331286,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4023","DUSP11",0.0719637496850751,"single_ko_vs_wt",0.0633026042230931,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4024","PLXNA4",0.0770118424532029,"single_ko_vs_wt",0.177789780180689,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4025","GPRIN1",0.0832398775955276,"single_ko_vs_wt",0.00418925558272321,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4026","USMG5",0.13837084330823,"single_ko_vs_wt",-0.121260110364716,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4027","ABT1",0.069493653693435,"single_ko_vs_wt",0.0474122801183725,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4028","SCRIB",0.0642372597869603,"single_ko_vs_wt",-0.00348122561349129,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4029","TCF25",-0.0562991707611644,"single_ko_vs_wt",0.0301762667062739,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4030","DNAJB1",0.0865318047214956,"single_ko_vs_wt",0.416454790047467,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4031","STRIP1",0.0603357559472038,"single_ko_vs_wt",-0.145566604802749,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4032","CRBN",0.0588711265870892,"single_ko_vs_wt",0.0172487248235065,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4033","CTDP1",0.0561044505056962,"single_ko_vs_wt",0.0512996606467766,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4034","EXOSC8",0.0542339650792272,"single_ko_vs_wt",0.181503455787769,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4035","GLB1",0.0591945180079136,"single_ko_vs_wt",0.1787107188314,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4036","SLC20A2",-0.100313027975474,"single_ko_vs_wt",-0.161757595534624,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4037","RPS27",-0.084179250992392,"single_ko_vs_wt",-0.0472575814385898,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4038","XPO5",0.0739839585312083,"single_ko_vs_wt",-0.0513892025410634,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4039","KTN1",0.044175958644761,"single_ko_vs_wt",0.00105815993591207,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4040","NME7",0.0643661421836121,"single_ko_vs_wt",-0.0151564966900501,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4041","TMEM246",0.322026429132205,"single_ko_vs_wt",-0.0962949986846802,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4042","RINT1",0.0687258959947812,"single_ko_vs_wt",0.0698045549092718,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4043","RALGAPB",0.0916364629733692,"single_ko_vs_wt",0.144578502793053,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4044","JTB",-0.253846437291873,"single_ko_vs_wt",-0.141000360013031,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4045","POM121C",0.0674377134406186,"single_ko_vs_wt",-0.00989509727178728,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4046","TRMT5",0.0507245620330465,"single_ko_vs_wt",0.0730159522088876,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4047","TBKBP1",0.064466582082261,"single_ko_vs_wt",0.0972396909348738,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4048","NFIC",0.0640865780187418,"single_ko_vs_wt",0.444130333085745,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4049","PAIP1",-0.143995949971625,"single_ko_vs_wt",0.0758860692613332,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4050","DOHH",0.142625995020214,"single_ko_vs_wt",0.116621143601183,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4051","KDM5C",0.0636865455920947,"single_ko_vs_wt",0.0313361912946313,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4052","SNX12",-0.110874716052368,"single_ko_vs_wt",-0.0285904518849911,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4053","COX7A2",-0.243555794606049,"single_ko_vs_wt",-0.0928794339064112,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4054","KLHL9",-0.062786829805038,"single_ko_vs_wt",0.0239243341916762,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4055","DHCR24",0.0736981832305901,"single_ko_vs_wt",-0.170900856192105,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4056","CLK2",0.0696942119910595,"single_ko_vs_wt",0.0509259408520606,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4057","C20ORF24",0.072899858654214,"single_ko_vs_wt",0.0107786546544162,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4058","VAPB",0.115607116462254,"single_ko_vs_wt",0.104330712218147,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4059","NCAPG",0.0647243992822588,"single_ko_vs_wt",0.0881165683078891,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4060","ATG2B",-0.0541942419778323,"single_ko_vs_wt",0.0626156866522933,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4061","DNAJC13",-0.0592620119554184,"single_ko_vs_wt",0.231759145133005,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4062","SLC1A5",-0.0573708225688385,"single_ko_vs_wt",-0.319672897372417,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4063","HMG20B",-0.187142328286011,"single_ko_vs_wt",-0.0414576052638331,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4064","C4ORF27",0.0676146492442768,"single_ko_vs_wt",-0.034162916263444,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4065","FBLIM1",0.0747289102680853,"single_ko_vs_wt",0.0109615115267587,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4066","KBTBD6",0.0585084157588369,"single_ko_vs_wt",0.284132010767408,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4067","RABAC1",0.067909481776411,"single_ko_vs_wt",-0.0617857444675316,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4068","PXN",-0.0746413473722995,"single_ko_vs_wt",-0.151153069103994,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"4069","PHC2",-0.121332312946553,"single_ko_vs_wt",0.0926711016257826,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
